cpart	regn	line	01.01.2012	01.02.2012	01.03.2012	01.04.2012	01.05.2012	01.06.2012	01.07.2012	01.08.2012	01.09.2012	01.10.2012	01.11.2012	01.12.2012	01.01.2013	01.02.2013	01.03.2013	01.04.2013	01.05.2013	01.06.2013	01.07.2013	01.08.2013	01.09.2013	01.10.2013	01.11.2013	01.12.2013	01.01.2014	01.02.2014	01.03.2014	01.04.2014	01.05.2014	01.06.2014	01.07.2014	01.08.2014	01.09.2014	01.10.2014	01.11.2014	01.12.2014	01.01.2015	01.02.2015
itogo	2790	101100	15362	13802	11990	10614	9469	8657	7777	6340	14999	13934	12503	13026	10110	9416	8950	15101	14695	14252	12319	10890	11500	9830	9379	17123	13928	16550	15059	14473	15376	13602	14090	14682	13632	27330	15725	14948	13832	0
itogo	2790	101900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	102000	198668	45314	50809	66908	49281	40200	153454	52058	52410	67563	40844	43367	140665	153320	126344	146613	114783	106539	104950	121002	130585	168203	164555	237156	132934	132884	116836	63340	1758113	113192	125142	54234	59786	433596	64511	66478	56616	72034
itogo	2790	103000	25183	126340	525435	571606	274144	538876	494829	663304	324490	539177	613636	1058772	1058788	813689	594024	339891	750460	482871	432920	142023	412567	398105	3232607	323763	455682	306975	75360	804484	643653	2035467	1953595	1142048	816020	818487	880259	1158014	2152351	1796704
itogo	2790	103100	5073	8189	153321	553896	253413	477558	434911	485050	239785	492862	559455	884810	989584	615131	270146	104012	36580	89183	19232	26230	36961	120820	127117	35195	140569	20237	21192	535109	477440	520626	860171	483011	493561	567707	524191	771307	1609191	1270993
itogo	2790	103200	20110	118151	372114	17710	20731	61318	59918	178254	84705	46315	54181	173962	69204	198558	323878	235879	713880	393688	413688	115793	375606	277285	3105490	288568	315113	286738	54168	269375	166213	1514841	1093424	659037	322459	250780	356068	386707	543160	525711
itogo	2790	104000	1244774	1188759	1198405	1151900	1046073	1086157	1104822	1083500	1046993	1074893	979190	982649	1101144	1089033	1193595	1192660	1049479	1064242	1461790	1184358	1302477	1307079	1410932	2098212	2510775	2450199	2544806	2483218	2483515	1851990	1809690	1485955	1272931	1202100	1547889	1653869	1434552	1692944
itogo	2790	104100	1127733	1089100	1098650	1052042	928548	929581	955146	957640	924952	966026	865415	866776	985770	976128	1077261	1032888	862053	878925	792144	509092	620370	459606	582292	1253323	1315494	1199971	1274926	1214271	1211201	1155380	1123733	1161842	1148712	1080583	1426925	1534841	1319149	1576279
itogo	2790	104200	17486	0	0	0	17567	56515	49516	25596	21674	2366	7116	9063	8409	5783	9070	15228	20277	17412	17092	16792	16368	13991	16111	18797	20607	19567	16934	17886	14000	14924	15068	17057	17408	14621	13979	14148	10450	11640
itogo	2790	104300	99555	99659	99755	99858	99958	100061	100160	100264	100367	106501	106659	106810	106965	107122	107264	144544	167149	167905	652554	658474	665739	833482	812529	826092	1174674	1230661	1252946	1251061	1258314	681686	670889	307056	106811	106896	106985	104880	104953	105025
itogo	2790	104400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	105000	204	202	200	200	200	202	203	201	202	202	202	202	202	202	202	201	203	203	205	206	207	206	207	208	208	212	214	213	214	211	209	212	213	214	220	204	204	204
itogo	2790	106000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	107000	8118981	7838514	7419725	7125109	7319767	7695079	7777714	7652327	8031560	7503918	7507492	7372204	7230712	7483598	7835060	7837541	8113931	8590950	8713768	8602423	8269037	9307551	9211378	8828920	8751862	7393381	7654536	7191185	7125871	7771418	7512741	8923392	9064726	9575587	10274513	10867314	12626768	13496442
itogo	2790	107100	8118981	7838514	7419725	7125109	7319767	7695079	7752193	7652327	8031560	7503918	7507492	7372204	7230712	7483598	7835060	7837541	8113931	8590950	8713768	8602423	8269037	9307551	9211378	8828920	8751862	7393381	7654536	7191185	7125871	7771418	7512741	8923392	9064726	9575587	10274513	10867314	12626768	13496442
itogo	2790	107110	6042045	5954701	5484531	5690996	6021336	6592936	6981664	6912918	7186656	7101012	7252352	7281600	6962429	7071153	6767859	6945856	7692584	8088985	7862168	8235103	7984766	7358272	7269427	7265596	6718110	7107898	7178675	7184048	7083033	6896234	6626474	7159272	7076042	7013906	7440689	7752557	8803084	10304678
itogo	2790	107120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	107130	2040307	1883813	1935194	1434113	1298431	1102143	770529	739409	844904	402906	255140	90604	268283	412445	1067201	891685	421347	501965	851600	367320	284271	1949279	1941951	1563324	2033752	285483	475861	7137	42838	310421	330268	800000	800000	1323939	1515997	1678477	2248795	1363678
itogo	2790	107140	36629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564763	555999	964120	1188684	1237742	1317827	1436280	1574889	1828086
itogo	2790	107900	0	0	0	0	0	0	25521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	108000	44969	41934	42129	40945	40244	40135	41013	39782	40759	39196	39120	68573	126617	125982	126042	216989	259993	259099	334191	333471	332730	332560	402687	431913	432941	432323	431754	431707	429098	428587	427879	428485	428079	427575	426265	425667	425536	425461
itogo	2790	109000	1721	1915	307	420	530	644	772	909	1037	1155	1262	1365	1461	1542	152	230	306	387	594	783	947	1181	1517	1944	2521	3116	1138	1744	2331	2937	3524	4148	4781	5358	5995	6606	7097	403
itogo	2790	109100	1721	1915	307	420	530	644	772	909	1037	1155	1262	1365	1461	1542	152	230	306	387	594	783	947	1181	1517	1944	2521	3116	1138	1744	2331	2937	3524	4148	4781	5358	5995	6606	7097	403
itogo	2790	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	198000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87531	0	0	0	0	0	0
itogo	2790	199000	252245	259797	249571	400249	313382	217378	207110	265729	181255	161843	168553	161810	274494	249398	241219	209002	213956	222333	228487	227002	227842	330816	485332	410550	385659	392919	384886	381581	336826	367632	442165	603383	1238077	994301	864327	1210670	1220687	2514913
itogo	2790	200000	9902107	9516577	9498571	9367951	9053090	9627328	9787694	9764150	9693705	9401881	9362802	9701968	9944193	9926180	10125588	9958228	10517806	10740876	11289224	10622158	10687892	11855531	14918594	12349789	12686510	11128559	11224589	11371945	12794997	12585036	12289035	12744070	12898245	13484548	14079704	15403770	17937643	19999105
itogo	2790	201000	1547458	1537602	1550022	1545811	1531224	1524659	1514629	1497382	1491480	1488097	1487707	1525678	1586119	1587091	1495808	1578619	1357027	1255902	1311487	1314212	1302129	1298017	1326558	1283191	1320523	1209062	1186881	1143634	1086258	2197464	2161649	2059933	1780393	1859898	1667047	1521338	1493081	1279556
itogo	2790	201100	1481714	1481715	1481705	1481709	1481709	1481720	1518204	1517971	1517971	1517949	1517949	1517949	1517949	1517949	1517928	1517928	1517860	1517860	1557117	1557117	1557117	1557117	1557068	1557068	1557068	1557068	1557068	1557068	1557068	3256562	2915599	2915599	2915599	2915599	2915517	2915517	2915517	2915531
itogo	2790	201110	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	951000	2651000	2651000	2651000	2651000	2651000	2651000	2651000	2651000	2651000
itogo	2790	201120	0	0	0	0	0	0	36474	36474	36474	36474	36474	36474	36474	36474	36474	36474	36474	36474	75731	75731	75731	75731	75731	75731	75731	75731	75731	75731	75731	75731	0	0	0	0	0	0	0	0
itogo	2790	201130	530714	530715	530705	530709	530709	530720	530730	530497	530497	530475	530475	530475	530475	530475	530454	530454	530386	530386	530386	530386	530386	530386	530337	530337	530337	530337	530337	530337	530337	530843	265611	265611	265611	265611	265529	265529	265529	265515
itogo	2790	201200	65744	55887	68317	64102	49515	42939	-3575	-20589	-26491	-29852	-30242	7729	68170	69142	-22120	60691	-160833	-261958	-245630	-242905	-254988	-259100	-230510	-273877	-236545	-348006	-370187	-413434	-470810	-1059098	-753950	-855666	-1135206	-1055701	-1248470	-1394179	-1422436	-1635975
itogo	2790	201210	39734	-8318	5833	1618	-12969	-19545	-29585	-46599	-52501	-55883	-56273	-18302	42139	2408	-87430	-4619	-226210	-327335	-271750	-269025	-281108	-285220	-256680	-300047	-262715	-35777	-55394	-98641	-156017	-744305	-780120	-881836	-1161376	-1081871	-1274721	-1420430	-1448687	-177753
itogo	2790	201220	26010	64205	62484	62484	62484	62484	26010	26010	26010	26031	26031	26031	26031	66734	65310	65310	65377	65377	26120	26120	26120	26120	26170	26170	26170	-312229	-314793	-314793	-314793	-314793	26170	26170	26170	26170	26251	26251	26251	-1458222
itogo	2790	201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	202000	0	0	0	0	0	0	0	0	0	0	0	312819	130357	0	0	0	309963	464636	344778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	203000	0	0	0	0	0	0	0	0	0	19993	26939	4461	24516	17136	40892	15427	21015	18682	18109	20194	20394	16935	23123	967	2746	3338	5461	5420	1852	1804	1750	1843	1878	1917	2112	2277	2565	3123
itogo	2790	203100	0	0	0	0	0	0	0	0	0	19993	26939	4461	24516	17136	40892	15427	21015	18682	18109	20194	20394	16935	23123	967	2746	3338	5461	5420	1852	1804	1750	1843	1878	1917	2112	2277	2565	3123
itogo	2790	203200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	203900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	204000	6800279	6374612	6042545	6092795	6113510	6567635	6641180	6528215	6544010	6379265	6428780	6358475	6537505	6609289	6693450	6760594	7205101	7257695	7460710	6847893	6902420	6777857	9955271	9122106	9022831	7820119	7961470	7900455	7906792	7730309	7539147	7895294	8095371	8501396	9189466	10205628	11384771	13509761
itogo	2790	205000	849260	881092	931921	812879	756503	833999	894170	996172	901090	818450	708375	815013	1008065	1043596	1120449	966429	730605	753390	1176177	826267	805589	2212371	2133295	1021122	1435803	1076303	1039550	1282892	1113813	1031601	960771	1042268	971597	1090206	1040965	1292465	2581012	2339853
itogo	2790	205100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	205200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	205300	246693	312758	401266	276091	238016	262240	313783	429037	343722	280165	186717	301098	505448	546682	587924	410933	193137	210579	613772	259932	259367	1430279	1380443	259689	683493	268169	226728	478247	334206	273029	227145	262940	179936	245955	156786	287573	1436083	437625
itogo	2790	205400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37335	52826	54136	54330	56633	57765	44635	17743	17899	593	2057	270	276	273	273	266	258	274	283	302	333	378	431	528
itogo	2790	205500	588889	555391	518278	524276	505919	557975	566405	553456	543661	525171	508411	500853	489825	484261	482303	489599	470190	475205	492049	494773	487647	750765	721480	746916	736510	793119	797685	789654	764630	744001	720342	765247	777160	828821	882436	1002979	1144032	1901695
itogo	2790	205510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	205520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	205530	588889	555391	518278	524276	505919	557975	566405	553456	543661	525171	508411	500853	489825	484261	482303	489599	470190	475205	492049	494773	487647	750765	721480	746916	736510	793119	797685	789654	764630	744001	720342	765247	777160	828821	882436	1002979	1144032	1901695
itogo	2790	205600	13678	12943	12377	12512	12568	13784	13982	13679	13707	13114	13247	13062	12792	12653	12887	13071	13142	13276	13723	13797	13940	13584	13473	13924	13743	14745	14861	14718	14704	14305	13026	13807	14218	15128	1410	1535	466	5
itogo	2790	205700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	205900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	206000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	207000	56551	68080	331353	334828	54140	50264	53016	51710	44645	40250	30808	30350	29682	29345	29924	30376	30545	30871	64674	722834	737335	722937	684582	45206	44663	47705	43042	35477	35488	32463	31450	33361	34466	36717	39803	0	0	0
itogo	2790	208000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23069	0	0
itogo	2790	209000	578594	573297	550209	557647	547536	566850	594449	604705	615211	612212	619656	587519	556105	565210	655061	574307	806732	899014	844529	850735	869357	779302	749718	804913	787579	890521	900662	904505	912183	1526445	1520974	1650815	1928604	1885267	2102199	2281945	2375187	2732028
itogo	2790	209100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	209200	797	803	674	679	157	158	159	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	209300	808	814	819	826	831	419	422	425	428	1698	1712	1726	2224	2242	2258	3389	6521	6584	111777	112929	116583	151744	152148	154971	334996	354265	361074	359084	360205	415386	403557	49019	6952	6955	6958	6502	6502	6502
itogo	2790	209400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	209500	3814	3718	3701	3298	3300	2788	2758	2676	2677	2261	2263	1712	1674	1603	1605	1200	1201	654	624	549	549	548	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	209600	195724	196227	178217	187279	185917	192863	197762	213718	213786	213715	217241	213343	234807	234060	319998	324479	577614	661661	579711	217420	229958	107221	52720	48817	24496	23722	22844	21182	20883	22233	21646	69893	122482	27346	27357	23367	75774	90120
itogo	2790	209700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	209800	361826	349030	341085	342048	339849	352719	358255	345900	353209	350821	354635	331603	302390	304531	300988	219334	195619	201581	125041	492893	494539	492562	505711	580785	416169	428695	433534	432249	434630	991138	976640	1394019	1642154	1695437	1887379	2053125	2150138	2459770
itogo	2790	209900	15625	22705	25713	23517	17482	17903	35093	41827	45111	43717	43805	39135	15010	22774	30212	25905	25777	28534	27376	26944	27728	27227	38591	20340	11918	83839	83210	91990	96465	97688	119131	137884	157016	155529	180505	198951	142773	175636
itogo	2790	298000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	299000	69965	81894	92521	23991	50177	83921	90250	85966	97269	43614	60537	67653	71844	74513	90004	32476	56818	60686	68760	40023	50668	48112	46047	72284	72365	81511	87523	99562	1738611	64950	73294	60556	85936	109147	38112	77048	101027	134784
itogo	2790	307101	361826	349030	341085	342048	339849	352719	358255	345900	353209	350821	354635	331603	302390	304531	300988	219334	225431	226380	125041	492893	505104	502840	826225	815357	481443	498765	505140	503163	504703	494611	486772	499572	1656176	1732972	1879819	2104279	2263001	2699557
itogo	2790	307112	361826	349030	341085	342048	339849	352719	358255	345900	353209	350821	354635	331603	302390	304531	300988	219334	225431	226380	125041	492893	505104	502840	826225	815357	481443	498765	505140	503163	504703	494611	486772	499572	1656176	1732972	1879819	2104279	2263001	2699557
itogo	2790	307122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	2790	307132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-98047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	100000	103583349	107198651	102903233	98847263	93106039	95249923	96264656	92975601	97921354	98305063	101082464	104451681	116650573	115450457	115556821	116873774	127712545	131871234	130181791	130705000	132912277	132289352	124432476	135281463	131261144	132296789	132398920	135281084	136490347	134709548	138768874	132632147	130398968	130584500	127472624	130537568	136596238	139131358
itogo	3340	101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	101100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	101900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	102000	1432134	746138	869753	698980	1020250	375461	671882	410617	415447	326592	381989	379519	481814	469104	637393	662509	442408	873547	543510	694059	306161	648567	838165	872982	1132934	771363	981232	1494306	961108	1267014	881322	1046497	1320068	916799	721400	1032435	1166483	806958
itogo	3340	103000	18806	15958	15440	16304	13837	47449	17968	16058	10753	12019	13204	16388	84882	25294	15469	15447	16920	1164478	15235	14333	14879	26484	581480	14582	16596	16771	20113	15532	20072	376566	16599	16622	16763	23416	664908	735477	650171	745970
itogo	3340	103100	7430	7307	7530	8957	7767	42298	7140	7226	6589	7425	7004	6947	8052	7006	6348	7575	7604	6828	8593	7947	7227	7158	6203	6239	7371	6742	9558	7672	6893	6785	7422	7177	8227	12522	12688	251387	100396	121127
itogo	3340	103200	11376	8651	7910	7347	6070	5151	10828	8832	4164	4594	6200	9441	76830	18288	9121	7872	9316	1157650	6642	6386	7652	19326	575277	8343	9225	10029	10555	7860	13179	369781	9177	9445	8536	10894	652220	484090	549775	624843
itogo	3340	104000	6090638	7950359	8588753	8029533	9525537	10210599	10326124	10237797	11581283	13069107	12296277	12125683	11181361	12035448	11876977	12057961	12327914	12013469	12018045	10542652	10749951	11883432	11163771	11292554	11389730	12344333	12925496	13392595	14761492	14511111	14005388	13636802	13683941	12881076	12332469	12533403	11803227	12578441
itogo	3340	104100	1755845	1752519	2126554	1532807	1529190	1443756	1303080	1225718	1866908	2315443	2262610	2769402	2790501	3258554	3216677	3152427	3781737	3713409	3688862	3346383	3188619	4051317	3845208	3902801	3713472	3874787	4683532	4714406	5642126	4778951	4817578	4911547	4894128	4664718	4238478	4061317	3618623	3372544
itogo	3340	104200	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	500000	0	0	0	0	0	0	0	0	0	0
itogo	3340	104300	3634793	5497840	5762199	5796726	7296347	8066843	8323044	8312079	9014375	10053664	9333667	8656281	7690860	8076894	7960300	8205534	7846177	7600060	7629183	6496269	6861332	7132115	6618563	6689753	6976258	7769546	7541964	7978189	8419366	9032160	8487810	8025255	8089813	7516358	7393991	7272086	6984604	8005897
itogo	3340	104400	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	200000	700000	700000	700000	700000	700000	700000	700000	1200000	1200000	1200000
itogo	3340	105000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000	46000
itogo	3340	106000	0	0	0	2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	107000	93894884	95913074	91012875	87705004	80294361	82364667	82966113	80185981	83766815	82768215	86269598	89777756	102752315	100511732	100796829	101901576	112984333	115666354	115468888	117308587	119698917	117547978	109750446	120622231	117110494	117412040	117083267	118897863	119337349	117029809	122411037	116515104	113928339	115225311	112290316	114480554	121117918	123047855
itogo	3340	107100	93894884	95913074	91012875	87705004	80294361	82364667	82966113	80185981	83766815	82768215	86269598	89777756	102752315	100511732	100796829	101901576	112984333	115666354	115468888	117308587	119698917	117547978	109750446	120622231	117110494	117412040	117083267	118897863	119337349	117029809	122411037	116515104	113928339	115225311	112290316	114480554	121117918	123047855
itogo	3340	107110	8204070	8031768	7869896	7618779	7647834	7488236	7439315	7610618	8253337	8207838	7921909	8466536	8552813	8292914	7939428	7929760	7933370	7824337	7629933	7295821	6912390	6201494	6124350	5781001	5714038	5566133	5390240	5321087	5292338	4984469	4607893	4407408	4413604	3982712	3632047	2964042	3103344	2962956
itogo	3340	107120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	107130	72268446	74604042	70385494	67925456	61068315	63938329	64851052	61960807	65200879	64052965	67814871	71136052	83896290	82111802	82769212	83826293	94934320	98036284	98369463	100380121	103281297	101665381	93707938	104865796	101210605	101596732	101083665	102361622	102875039	100814275	106651602	100932518	98127386	99779042	97140180	99868205	106178441	108131090
itogo	3340	107140	13422368	13277264	12757485	12160769	11578212	10938102	10675746	10614556	10312599	10507412	10532818	10175168	10303212	10107016	10088189	10145523	10116643	9805733	9469492	9632645	9505230	9681103	9918158	9975434	10185851	10249175	10609362	11215154	11169972	11231065	11151542	11175178	11387349	11463557	11518089	11648307	11836133	11953809
itogo	3340	107900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	108000	932927	1271609	1268648	1291177	1294763	1294419	1291448	1263052	1257994	1252763	1253121	1251914	1270214	1265818	1261098	1264408	1259418	1253269	1248600	1242895	1239337	1240402	1234319	1657366	707370	704259	699057	696680	690395	684819	643406	637884	635178	636520	633174	1041072	1044968	1035265
itogo	3340	109000	247083	247083	34706	75495	34007	57181	65930	83818	90174	88200	141601	148957	165291	165291	227	27786	27751	16010	36193	65871	113495	115726	119668	148196	373705	325384	20497	23606	36305	2593	3309	3666	4036	4501	4951	20224	106169	0
itogo	3340	109100	247083	247083	34706	75495	34007	57181	65930	83818	90174	88200	141601	148957	165291	165291	227	27786	27751	16010	36193	65871	113495	115726	119668	148196	373705	325384	20497	23606	36305	2593	3309	3666	4036	4501	4951	20224	106169	0
itogo	3340	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	198000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	3340	199000	920877	1008430	1067058	982619	877284	854147	879191	732278	752888	742167	680674	705464	668696	931770	922828	898087	607801	838107	805320	790603	743537	780763	698627	627552	484315	676639	623258	714502	637626	791636	761813	729572	764643	850877	779406	648403	661302	870869
